property_type,district,price_vnd,area_clean,price_per_m2_clean,bedrooms,bathrooms,floors,frontage,acces_road,legal_status,furniture_state,seller_type
"Sunshine Sky City, Phú Thuận, Quận 7, TT 30 Tháng, Booking GIỮ CHỖ VỊ TRÍ ĐẸP",tp. hồ chí minh chào trọng nguyễn,5000000000.0,77.0,64935064.94,0.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Căn hộ Q7 view sông,  Sunshine Sky City cao cấp Q7 liền kề Phú Mỹ Hưng, giá chỉ",tp. hồ chí minh chào phùng trường thụ,5000000000.0,78.0,64102564.1,0.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"73m2 - 4.2 tỷ bao thuế phí - Căn góc 2PN2WC 2 ban công, Q7 Riverside",phường trung mỹ tây,4000000000.0,73.0,54794520.55,2.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Bán căn hộ khuông việt cách đầm sen chỉ 1 phút – đã có sổ hồng,tp. hồ chí minh chào anh toàn,4000000000.0,88.0,45454545.45,3.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Căn hộ Sunshine Sky City Q7 – Smart Home – View Sông,phường trung mỹ tây,5000000000.0,75.0,66666666.67,0.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Mở bán dự án Khải Hoàn Prime –Biểu tượng mới Nam Sài Gòn - Mặt tiền Lê Văn Lương,tp. hồ chí minh chào trangbmbm,3000000000.0,65.0,46153846.15,0.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Cho thuê phòng chung cư sạch sẽ, thoáng mát",tp. hồ chí minh chào thảo,770000000.0,70.0,11000000.0,2.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Căn hộ cao cấp Smart Living đầu tiên liền kề Phú Mỹ Hưng,phường trung mỹ tây,5000000000.0,77.0,64935064.94,0.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Bán Sunrise City Central 147 mét 14 tỷ 3PN 2WC,phường trung mỹ tây,14000000000.0,147.0,95238095.24,0.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Giỏ hàng đẹp giá CDT, full chính sách chiết khấu, căn 3PN view sông, căn studio",tp. hồ chí minh chào danh nguyễn duy,2000000000.0,65.0,30769230.77,0.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
NGỘP VỐN BÁN GẤP NHÀ 120M2 SẴN SỔ - CHỈ NHỈNH 6 TỶ,tp. hồ chí minh chào hoài thu,2000000000.0,120.0,16666666.67,0.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Căn hộ Happy One Mori Giá tuyệt chủng tại thuận an , Tp Hcm chiết khấu 12,5%",tp. hồ chí minh chào danh nguyễn duy,1000000000.0,55.0,18181818.18,0.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"53m2 - Giá 2,15 tỷ tặng HĐ thuê - Officetel 1WC tầng 5 Q7 Riverside",phường trung mỹ tây,2000000000.0,53.0,37735849.06,1.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Căn hộ 2PN giá từ 2,3 tỷ trung tâm Thuận An tiện ích đủ đầy CK ĐẾN 12,5%",tp. hồ chí minh chào danh nguyễn duy,2000000000.0,65.0,30769230.77,0.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"𝐋𝐄𝐆𝐀𝐂𝐘𝟔𝟔–SỐNG GIỮA TRUNG TÂM KHÔNG CHỈ LÀ ĐỊA CHỈ, MÀ CÒN LÀ GIÁ TRỊ",tp. hồ chí minh chào tuan kiet nguyen,8000000000.0,74.0,108108108.11,2.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Bán căn góc 72m2, 2PN view Bãi Sau Chung cư Bình Giã Resident",vũng tàu,3000000000.0,72.0,41666666.67,2.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Diamond Boulevard - Dự án căn hộ cao cấp tại mặt tiền Quốc lộ 13 với căn hộ 51m²,tp. hồ chí minh chào ung trần nhật hào,1000000000.0,51.0,19607843.14,0.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
CĂN GÓC HOA HẬU 3PN – 3WC | 99M² | 2 MẶT THOÁNG SIÊU ĐẸP,tp. hồ chí minh chào châu anh,3000000000.0,99.0,30303030.3,0.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Bán căn góc 84m2 tầng 7 chung cư Era Town Đức Khải - 15B Nguyễn Lương Bằng, Q7",tp. hồ chí minh chào nguyen hoang anh,3000000000.0,84.0,35714285.71,0.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Căn hộ Hoàng Văn Thụ 2PN 50m2 sổ sẵn bao phí 2,2 tỷ Full Nội thất, cho thuê 14tr",tp. hồ chí minh chào chị mai,2000000000.0,50.0,40000000.0,0.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Bán căn hộ The Habitat 2PN block C giá chỉ 2,96 tỷ Lh 0938677909 Hiền xem nhà",tp. hồ chí minh chào trần ngọc hiền,2000000000.0,66.0,30303030.3,0.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Thanh toán 5tr/th sở hữu ngay căn hộ Ava Center full nội thất Lh 0938677909 Hiền,tp. hồ chí minh chào trần ngọc hiền,1000000000.0,32.0,31250000.0,0.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Bán căn hộ cao cấp 1PN ngay đường Song Hành An Phú Quận 2,tp. hồ chí minh chào ms lan,6000000000.0,49.0,122448979.59,0.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Bán căn hộ chung cư: Bán căn hộ chung cư 17 Hồ Hảo Hớn Phường Cô Giang Quận 1,phường trung mỹ tây,6000000000.0,96.0,62500000.0,3.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Bán căn hộ chung cư: Bán lỗ căn Compass One 78m2 - 2PN, 2WC - Full NT chỉ 2.2 tỷ",phường trung mỹ tây,2000000000.0,78.0,25641025.64,2.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Bán căn hộ chung cư: Compass One 78m2 2PN Full Nội Thất, Sổ Hồng Riêng, Giá Rẻ N",phường trung mỹ tây,2000000000.0,78.0,25641025.64,2.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Bán căn hộ chung cư: Bán Căn Hộ The Maison Thủ Dầu Một – 2PN Mới 100% – Giá Chỉ,phường trung mỹ tây,1000000000.0,52.0,19230769.23,2.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Bán căn hộ chung cư:  GIÁ SỐC: THE MAISON, THỦ DẦU MỘT, 1PN CHỈ 1,45 TỶ - RẺ NH",phường trung mỹ tây,1000000000.0,46.0,21739130.43,1.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Bán căn hộ chung cư: CHỦ NGỘP - Cắt lỗ 300Tr The Maison Thủ Dầu Một, Căn Góc 2PN",phường trung mỹ tây,1000000000.0,53.0,18867924.53,2.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Bán căn hộ chung cư: CHỦ GỬI BÁN CĂN GÓC 3PN THE MAISON, THỦ DẦU MỘT - RẺ HƠN CĐ",phường trung mỹ tây,2000000000.0,77.0,25974025.97,3.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Bán căn hộ chung cư:  BÁN CĂN HỘ MERMAID SEAVIEW – 83M² – CĂN GÓC FULL NỘI THẤT,phường trung mỹ tây,5000000000.0,83.0,60240963.86,2.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Bán căn hộ chung cư: D2379* ‍‍‍ CĂN HỘ 2PN 2WC RỘNG RÃI CHO ĐẠI GIA ĐÌNH,phường trung mỹ tây,1000000000.0,30.0,33333333.33,1.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Bán căn hộ chung cư: H2380* ‍‍‍ CĂN HỘ 2PN 2WC RỘNG RÃI CHO CẢ GIA ĐÌNH,phường trung mỹ tây,1000000000.0,30.0,33333333.33,1.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Bán căn hộ chung cư: T2381*  CĂN HỘ FULL NỘI THẤT - SẴN SÀNG DỌN VÀO Ở NGAY,phường trung mỹ tây,1000000000.0,39.0,25641025.64,1.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Bán căn hộ chung cư:  SUẤT NGOẠI GIAO ĐỘC QUYỀN – SỞ HỮU CĂN 2PN+ PHÂN KHU THE,phường trung mỹ tây,3000000000.0,69.5,43165467.63,2.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Bán căn hộ chung cư:  CHÍNH CHỦ CẦN BÁN CĂN 1PN+ PHÂN KHU THE ORIGAMI – VINHOME,phường trung mỹ tây,2000000000.0,46.0,43478260.87,1.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Bán căn hộ chung cư:  QUỸ ĐỘC QUYỀN CĐT – SỞ HỮU CĂN 2PN CHỈ 2,935 TỶ TẠI THE O",phường trung mỹ tây,2000000000.0,58.7,34071550.26,2.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Bán căn hộ chung cư:  QUỸ ĐỘC QUYỀN: SỞ HỮU NGAY CĂN 2PN PHÂN KHU THE ORIGAMI -,phường trung mỹ tây,3000000000.0,59.3,50590219.22,2.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Mở bán The Peak Garden giá từ 75 triệu/m2, cạnh metro tân mỹ quận 7",tôi quan tâm tới tài sản “26052828410,5000000000.0,65.0,76923076.92,2.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Bán căn hộ chung cư cao cấp 1PN đường Song Hành An Phú Quận 2,tp. hồ chí minh chào gia việt,6000000000.0,49.0,122448979.59,0.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Bán căn hộ The Habitat trong KCN VSIP ở ngay chỉ 2,4 tỳ Lh 0938677909 Hiền",tp. hồ chí minh chào trần ngọc hiền,2000000000.0,66.0,30303030.3,0.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Bán Căn hộ ngay tuyến Metro An Phú,tôi quan tâm tới tài sản “26052828273,1000000000.0,47.0,21276595.74,0.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Emerald Celadon – 2PN 1WC | 63m² | Full nội thất | Giá 5 tỷ 150,tp. hồ chí minh chào vĩnh khang,5000000000.0,63.0,79365079.37,2.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Bán căn hộ chung cư: KẸT TIỀN BÁN GẤP SHOPHOUSE TẦNG TRỆT CHUNG CƯ PHẠM VIẾT CHÁ,phường trung mỹ tây,10000000000.0,100.0,100000000.0,2.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Bán căn hộ chung cư: KẸT TIỀN GIẢM GIÁ BÁN GẤP CĂN GÓC 3PN - CHUNG CƯ NGUYỄN NGỌ,phường trung mỹ tây,7000000000.0,100.0,70000000.0,3.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Bán căn hộ chung cư: BÁN GẤP CHUNH CƯ NGÔ TẤT TỐ, LÔ C CÓ THANG MÁY, 2PN GIÁ RẺ",phường trung mỹ tây,4000000000.0,70.0,57142857.14,2.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Bán căn hộ chung cư: Bán rẻ căn hộ cao cấp 2 phòng ngủ Copac Square cạnh Bến Nhà,phường trung mỹ tây,5000000000.0,75.0,66666666.67,2.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Bán căn hộ chung cư: BDS HVL CĂN HỘ PETROLAND DẦU KHÍ,phường trung mỹ tây,3000000000.0,73.0,41095890.41,2.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Bán căn hộ chung cư: Chính chủ cần bán gấp,phường trung mỹ tây,2000000000.0,85.0,23529411.76,3.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Bán căn hộ chung cư: Chuyển nhượng Destino Centro, 900 triệu, bao thuế phí. DT:",phường trung mỹ tây,900000000.0,45.0,20000000.0,2.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Bán căn hộ chung cư: BDS  HVL  CĂN GÓC HIẾM – FULL NỘI THẤT – VIEW LANDMARK 81,phường trung mỹ tây,4000000000.0,68.0,58823529.41,2.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Bán căn hộ chung cư: Cần bán căn hộ 65m2 - Giá 4.88 tỷ - 2PN2WC The Peak Garden,tân mỹ,4000000000.0,65.0,61538461.54,2.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Bán căn hộ Ava Center 2PN bàn giao full nội thất giá 2,4 tỷ, thanh toán 5tr/th",tp. hồ chí minh chào trần ngọc hiền,2000000000.0,63.0,31746031.75,0.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Bán Duplex sân vườn hiếm tại Masteri Thảo Điền – 140m²,view hồ bơi, Gía 20 Tỷ TL",tp. hồ chí minh chào ngọc ánh,20000000000.0,140.0,142857142.86,3.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Bán căn hộ ngay mặt tiền đường Hồ Hảo Hớn Phường Cô Giang Quận 1,tp. hồ chí minh chào gia việt,6000000000.0,96.0,62500000.0,0.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Bán căn hộ chung cư: Bán căn hộ The Nest Thành Phố Mới Bình Dương,phường trung mỹ tây,2000000000.0,50.0,40000000.0,2.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Bán căn hộ chung cư: CĂN HỘ DỊCH VỤ - 2 MẶT TIỀN AN PHÚ ĐÔNG - VIEW SÔNG SÀI GÒN,phường trung mỹ tây,12000000000.0,411.3,29175784.1,12.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Bán căn hộ chung cư: Bán căn hộ 2pn 2wc chung cư Phú Mỹ lô B - Quận 7 - đã có sổ,phường trung mỹ tây,3000000000.0,65.0,46153846.15,2.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Bán căn hộ chung cư: Chủ nhà ngộp cần bán gấp Sunrise City-South tháp V3 Q7 ,3PN",phường trung mỹ tây,12000000000.0,162.0,74074074.07,3.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Bán căn hộ chung cư: Monrei Saigon được triển khai GĐ1 cực lợi giá. Dự án phát t,phường trung mỹ tây,1000000000.0,38.0,26315789.47,1.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Bán căn hộ chung cư: Bán gấp CHDV phường Tân Phú, Hồ Chí Minh",phường trung mỹ tây,13000000000.0,370.0,35135135.14,16.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Bán căn hộ chung cư: Bán căn hộ 2PN 2WC khu Origami Vinhome Quận 9, DT 59m2, 3,5",phường trung mỹ tây,3000000000.0,59.0,50847457.63,2.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Bán căn hộ Ava Center 2PN giá 2,4 tỷ giao full nội thất, thanh toán 5tr/th",tp. hồ chí minh chào trần ngọc hiền,2000000000.0,63.0,31746031.75,2.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Bán căn góc teccohom An Phú ngay KCN VSIP và TTTM AEON,tôi quan tâm tới tài sản “26052823789,1000000000.0,62.0,16129032.26,0.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Bán căn hộ chung cư: BÁN CĂN HỘ THE FLEMINGTON – 117M² – 3PN – LẦU CAO – SỔ HỒNG,phường trung mỹ tây,10000000000.0,117.0,85470085.47,3.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Bán căn hộ chung cư: Bán căn hộ cao cấp 1PN ngay đường Song Hành An Phú Quận 2,phường trung mỹ tây,6000000000.0,49.0,122448979.59,1.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Bán căn hộ chung cư: Bán Căn Hộ Valeo Đầm Sen , Tân Phú , 88m2, 2pn 2wc Full Nt",phường trung mỹ tây,4000000000.0,88.0,45454545.45,2.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Bán căn hộ chung cư: Bán căn hộ 2PN, DT 69m2 view hồ bơi dự án Midori Park The G",phường trung mỹ tây,3000000000.0,69.0,43478260.87,2.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Bán căn hộ chung cư: Căn hộ chung cư H2 ĐINH BỘ LĨNH, đoạn đẹp nhất, 2pn, 2wc ,",phường trung mỹ tây,3000000000.0,60.0,50000000.0,2.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Bán căn hộ chung cư: Eaton Park - Bán căn 1PN ""khách tìm mua nhiều nhất"" - Tháp",phường trung mỹ tây,7000000000.0,55.0,127272727.27,2.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Bán căn hộ chung cư: Eaton Park - Bán Căn góc 2PN - công chứng, sang tên ngay +",phường trung mỹ tây,11000000000.0,75.0,146666666.67,2.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Bán căn hộ chung cư: Eaton Park - Quận 2 - bán căn 3PN chỉ cần 5 tỷ 5, công chứn",phường trung mỹ tây,16000000000.0,104.0,153846153.85,3.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Bán căn hộ chung cư: Eaton Park - bán căn Góc 3PN - tháp A5 - khách tìm mua nhiề,phường trung mỹ tây,17000000000.0,104.0,163461538.46,3.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Bán căn hộ chung cư: Bán căn chung cư 42m2 và 60m2, đã có sổ, ngay KDC Thuận Gia",phường trung mỹ tây,1000000000.0,42.0,23809523.81,1.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Bán căn hộ chung cư: Bán căn chung cư mới, sổ hồng sở hữu, 42m2 căn 1pn+; 3 tầng",phường trung mỹ tây,1000000000.0,42.0,23809523.81,1.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Bán căn hộ chung cư: Bán căn hộ đã có sổ gần Vsip1, ngay KDC Thuận Giao, căn góc",phường trung mỹ tây,632000000.0,60.0,10533333.33,2.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Bán căn hộ chung cư: Orchard Heights - chỉ cần 1 tỷ 500 triệu, công chứng, sang",phường trung mỹ tây,4000000000.0,84.0,47619047.62,2.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Bán căn hộ chung cư: Orchard Heights - chỉ cần 1 tỷ 800 triệu, công chứng sang t",phường trung mỹ tây,5000000000.0,104.0,48076923.08,3.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Bán căn hộ chung cư: Bán căn hộ gần chợ Bình Chánh 1 tỷ 750 triệu , 2PN 2WC , mặ",phường trung mỹ tây,1000000000.0,60.0,16666666.67,2.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Bán căn hộ chung cư: Hàng hiếm căn 3PN - Chiết khấu 8% - Miễn phí quản lý 24 thá,phường trung mỹ tây,7000000000.0,79.0,88607594.94,3.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Bán căn hộ chung cư: Bán căn góc 3PN + 2 view ôm trọn SG phồn hoa + giá bán gốc,phường trung mỹ tây,10000000000.0,99.0,101010101.01,3.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Bán căn hộ chung cư: Shophouse CC Sơn Kỳ 1  1 Trệt 1 Lầu  107M2, 3PN  Sổ hồng",phường trung mỹ tây,5000000000.0,107.0,46728971.96,3.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Bán căn hộ chung cư: CC Carillon 3  65M² 2PN 2WC  SHR, căn góc  Hoàng Hoa Thá",phường trung mỹ tây,4000000000.0,65.0,61538461.54,2.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Bán căn hộ chung cư: Căn góc 85m2 - Giá 6.38 tỷ - 3PN2WC có nội thất The Peak Ga,tân mỹ,6000000000.0,85.0,70588235.29,3.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Bán căn hộ chung cư: BDS HVL [NC] Penthouse One Verandah - tháp Viento -235m2, h",phường trung mỹ tây,145000000.0,235.0,617021.28,3.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Bán căn hộ chung cư:  BÁN CĂN HỘ CHUNG CƯ 15 TẦNG NGÔ ĐỨC KẾ – HODECO – 65M2 -,phường trung mỹ tây,2000000000.0,65.0,30769230.77,2.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Bán căn hộ chung cư 2PN, 2WC tại Sunview Town, 2,58 tỷ, 57m2, Thủ Đức, HCM",tp. hồ chí minh chào mr. tâm,2000000000.0,57.0,35087719.3,0.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Bán căn hộ Ava Center cạnh ga metro số 6, full nội thất từ 1,5 tỷ Lh 0938677909",tp. hồ chí minh chào trần ngọc hiền,1000000000.0,36.0,27777777.78,0.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Cắt lỗ 25 triệu ( đã thanh toán 255 tr)  căn hộ Art Stella Dĩ AN Bình Dương,tp. hồ chí minh chào đỗ quang trung,2000000000.0,61.37,32589212.97,2.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Bán CH The Habitat 2PN/79m2 view saigon giá 3,274 tỷ ck 10% Lh 0938677909",tp. hồ chí minh chào trần ngọc hiền,3000000000.0,79.0,37974683.54,0.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Bcons Center City biểu tượng khu Đông Sài Gòn - Suất nội bộ 2.8 tỷ/căn 2pn2wc,tp. hồ chí minh chào trần thị kim yên,2000000000.0,55.0,36363636.36,0.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Cần cho thuê gấp căn hộ Riverpark Premier, Phú Mỹ Hưng, Quận 7",tp. hồ chí minh chào phạm thị thu,6000000000.0,132.0,45454545.45,0.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Bán căn hộ chung cư: Bán chung cư Nguyễn Chí Thanh - 62m2, 2PN - thang máy, view",phường trung mỹ tây,3000000000.0,62.0,48387096.77,0.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Bán căn hộ chung cư: Bán căn hộ 41m2 - chung cư Tân Sơn Nhì 1, gần khu VIP Bàu C",phường trung mỹ tây,1000000000.0,41.0,24390243.9,0.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Bán căn hộ chung cư: Cơ hội cuối cùng sở hữu Destino Centro giá đợt 1,phường trung mỹ tây,1000000000.0,46.0,21739130.43,1.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Bán căn hộ chung cư: Nguyễn Ảnh Thủ- Tân Chánh Hiệp, Quận 12 - xe hơi để trong",phường trung mỹ tây,7000000000.0,73.0,95890410.96,4.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Bán căn hộ chung cư: 214M2 FULL THỔ - NGANG 7M - HXH - XÂY DỰNG CAO TẦNG.NGAY GA,phường trung mỹ tây,10000000000.0,214.0,46728971.96,1.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Bán căn hộ chung cư: CARILLON 7, Tân Phú  Căn Góc 80M2  3PN, 2WC  đã có SHR",phường trung mỹ tây,5000000000.0,80.0,62500000.0,3.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Bán căn hộ chung cư: ️ L2288 Chủ Ngộp Hạ Giá Căn 2PN Bình Thạnh 3.X Tỷ ️,phường trung mỹ tây,3000000000.0,63.0,47619047.62,2.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Bán căn hộ chung cư: Bán căn hộ Hoàng Kim Thế Gia 81m², 3PN-2WC, Mặt tiền Trương",phường trung mỹ tây,3000000000.0,81.0,37037037.04,3.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Bán căn hộ chung cư: Bán căn hộ 2-3 phòng ngủ 66 legacy tân thành quận 5 sát bện,phường trung mỹ tây,7000000000.0,70.0,100000000.0,2.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Bán căn hộ chung cư: CẦN BÁN HOẶC CHO THUÊ CĂN HỘ CAO CẤP RES 11 - QUẬN 11 - 2PN,phường trung mỹ tây,5000000000.0,84.0,59523809.52,2.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Bán căn hộ chung cư: Căn hộ mặt tiền quốc lộ 1 A cách chợ bình chánh 10 phút LH,phường trung mỹ tây,1000000000.0,53.0,18867924.53,2.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Bán căn hộ chung cư: Căn hộ mặt tiền quốc lộ 13,phường trung mỹ tây,4000000000.0,77.0,51948051.95,3.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Bán căn hộ chung cư: Cần bán căn hộ Saigon South Xã Phước Kiển,Huyện Nhà Bè,2PN",phường trung mỹ tây,5000000000.0,76.0,65789473.68,2.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Bán căn hộ chung cư: Bán Căn hộ chung cư đường Độc Lập, quận Tân Phú. Căn góc 63",phường trung mỹ tây,2000000000.0,63.0,31746031.75,2.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
"Bán căn hộ chung cư: Bán chung chư Lê Thành, gần Đại Lộ Võ Văn Kiệt, 81m2, 2PN,",phường trung mỹ tây,2000000000.0,81.0,24691358.02,0.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Bán căn hộ chung cư: Căn góc 86m2 - Giá 6.45 tỷ - 3PN2WC The Peak Q7 ngay ga met,tân mỹ,6000000000.0,86.0,69767441.86,3.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Bán căn hộ chung cư: 85m2 - Giá 6.38 tỷ nhận ngay 380 triệu - 3PN2WC ngay trường,tân mỹ,6000000000.0,85.0,70588235.29,3.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
Bán căn hộ chung cư: 65m2 - Giá 4.88 tỷ nhận ngay 6% - 2PN2WC dự án ngay ga metr,tân mỹ,4000000000.0,65.0,61538461.54,2.0,0.0,0.0,0.0,0.0,Không rõ,Không rõ,Không rõ
